"ROW_ID","ROW_VERSION","ROW_ETAG","id","createdOn","createdBy","etag","type","currentVersion","parentId","benefactorId","projectId","modifiedOn","modifiedBy","BrodmannArea","PMI","assay","concreteType","study","consortium","dataSubtype","dataType","fileFormat","group","isStranded","libraryPrep","organ","platform","read","readLength","readStrandOrigin","runType","species","specimenID","specimenIdSource","tissue","name","dataFileHandleId","RIN"
"8693263","1","7f95dbd7-7ab2-11e9-98fa-026b0a0ad230","syn8693263","1492049955741","2223305","7f95dbd7-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017157747","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11491_CER","MayoRNAseq","cerebellum","11491_CER.FCC7KKVACXX_L2ITAGCTT.r1.fastq.gz","15156566","8.1"
"8693280","1","7f95dc7d-7ab2-11e9-98fa-026b0a0ad230","syn8693280","1492050143521","2223305","7f95dc7d-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017159692","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11491_CER","MayoRNAseq","cerebellum","11491_CER.FCC7KKVACXX_L2ITAGCTT.r2.fastq.gz","15156569","8.1"
"8693307","1","7f95de51-7ab2-11e9-98fa-026b0a0ad230","syn8693307","1492050293596","2223305","7f95de51-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017162312","3337572",,"1","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11492_CER","MayoRNAseq","cerebellum","11492_CER.FCC7BR1ACXX_L8IACTGAT.r1.fastq.gz","15156576","9.2"
"8693343","1","7f95deea-7ab2-11e9-98fa-026b0a0ad230","syn8693343","1492050470882","2223305","7f95deea-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017167247","3337572",,"6","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11493_CER","MayoRNAseq","cerebellum","11493_CER.FCC7DRJACXX_L5ITTAGGC.r1.fastq.gz","15156584","8.7"
"8693363","1","7f95e01a-7ab2-11e9-98fa-026b0a0ad230","syn8693363","1492050625230","2223305","7f95e01a-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017174159","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11494_CER","MayoRNAseq","cerebellum","11494_CER.FCC7KUNACXX_L1IACTTGA.r1.fastq.gz","15156588","7.3"
"8693384","1","7f95e546-7ab2-11e9-98fa-026b0a0ad230","syn8693384","1492050792140","2223305","7f95e546-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017176239","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11494_CER","MayoRNAseq","cerebellum","11494_CER.FCC7KUNACXX_L1IACTTGA.r2.fastq.gz","15156596","7.3"
"8693385","1","7f95e6e2-7ab2-11e9-98fa-026b0a0ad230","syn8693385","1492050928038","2223305","7f95e6e2-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017178316","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11495_CER","MayoRNAseq","cerebellum","11495_CER.FCC7AFDACXX_L5ITTAGGC.r1.fastq.gz","15156597","8.4"
"8693398","1","7f95e929-7ab2-11e9-98fa-026b0a0ad230","syn8693398","1492051095525","2223305","7f95e929-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017182888","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11497_CER","MayoRNAseq","cerebellum","11497_CER.FCC7L0WACXX_L1IATCACG.r1.fastq.gz","15156601","9"
"8693406","1","7f95eb74-7ab2-11e9-98fa-026b0a0ad230","syn8693406","1492051214568","2223305","7f95eb74-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017187609","3337572",,"15","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11498_CER","MayoRNAseq","cerebellum","11498_CER.FCC7983ACXX_L4IGAGTGG.r1.fastq.gz","15156604","7.4"
"8693418","1","7f95ecb4-7ab2-11e9-98fa-026b0a0ad230","syn8693418","1492051341445","2223305","7f95ecb4-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017191572","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11499_CER","MayoRNAseq","cerebellum","11499_CER.FCC7AFDACXX_L2IGGCTAC.r1.fastq.gz","15156607","6.8"
"8693434","1","7f95edfa-7ab2-11e9-98fa-026b0a0ad230","syn8693434","1492051469335","2223305","7f95edfa-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017194241","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11499_CER","MayoRNAseq","cerebellum","11499_CER.FCC7AFDACXX_L2IGGCTAC.r2.fastq.gz","15156611","6.8"
"8693459","1","7f95efd3-7ab2-11e9-98fa-026b0a0ad230","syn8693459","1492051644621","2223305","7f95efd3-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017200558","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11502_CER","MayoRNAseq","cerebellum","11502_CER.FCC7BR1ACXX_L4IATTCCT.r1.fastq.gz","15156618","8.2"
"8693462","1","7f95f06f-7ab2-11e9-98fa-026b0a0ad230","syn8693462","1492051779514","2223305","7f95f06f-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017202189","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11502_CER","MayoRNAseq","cerebellum","11502_CER.FCC7BR1ACXX_L4IATTCCT.r2.fastq.gz","15156620","8.2"
"8693476","1","7f95f1ad-7ab2-11e9-98fa-026b0a0ad230","syn8693476","1492051940496","2223305","7f95f1ad-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017208843","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11505_CER","MayoRNAseq","cerebellum","11505_CER.FCC7L0WACXX_L5ITTAGGC.r1.fastq.gz","15156624","5.5"
"8693501","1","7f962271-7ab2-11e9-98fa-026b0a0ad230","syn8693501","1492052120250","2223305","7f962271-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017212209","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11505_CER","MayoRNAseq","cerebellum","11505_CER.FCC7L0WACXX_L5ITTAGGC.r2.fastq.gz","15156631","5.5"
"8693527","1","7f962377-7ab2-11e9-98fa-026b0a0ad230","syn8693527","1492052252930","2223305","7f962377-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017214693","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11506_CER","MayoRNAseq","cerebellum","11506_CER.FCC7BR1ACXX_L5IACTTGA.r1.fastq.gz","15156636","8.3"
"8693548","1","7f9625ef-7ab2-11e9-98fa-026b0a0ad230","syn8693548","1492052385502","2223305","7f9625ef-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017217301","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11506_CER","MayoRNAseq","cerebellum","11506_CER.FCC7BR1ACXX_L5IACTTGA.r2.fastq.gz","15156642","8.3"
"8693573","1","7f962998-7ab2-11e9-98fa-026b0a0ad230","syn8693573","1492052576972","2223305","7f962998-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017219178","3337572",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11507_CER","MayoRNAseq","cerebellum","11507_CER.FCC7L0WACXX_L2IGATCAG.r1.fastq.gz","15156651","7.8"
"8693583","1","7f962c04-7ab2-11e9-98fa-026b0a0ad230","syn8693583","1492052739141","2223305","7f962c04-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017225906","3337572",,"8","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1159_CER","MayoRNAseq","cerebellum","1159_CER.FCC7KKVACXX_L2IGATCAG.r2.fastq.gz","15156654","9.1"
"8693589","1","7f962fac-7ab2-11e9-98fa-026b0a0ad230","syn8693589","1492052880987","2223305","7f962fac-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017228041","3337572",,"6","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1166_CER","MayoRNAseq","cerebellum","1166_CER.FCC79ETACXX_L2ITAGCTT.r1.fastq.gz","15156659","8.5"
"8693610","1","7f96317c-7ab2-11e9-98fa-026b0a0ad230","syn8693610","1492053061933","2223305","7f96317c-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017237706","3337572",,"30","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1172_CER","MayoRNAseq","cerebellum","1172_CER.FCC7KKVACXX_L1IACTTGA.r2.fastq.gz","15156669","8.2"
"8693665","1","7f963974-7ab2-11e9-98fa-026b0a0ad230","syn8693665","1492053564389","2223305","7f963974-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017251074","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1214_CER","MayoRNAseq","cerebellum","1214_CER.FCC7KRCACXX_L4IATTCCT.r1.fastq.gz","15156691","7.5"
"8693690","1","7f963f0a-7ab2-11e9-98fa-026b0a0ad230","syn8693690","1492053760839","2223305","7f963f0a-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017252787","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1214_CER","MayoRNAseq","cerebellum","1214_CER.FCC7KRCACXX_L4IATTCCT.r2.fastq.gz","15156706","7.5"
"8693710","1","7f9642a5-7ab2-11e9-98fa-026b0a0ad230","syn8693710","1492053952476","2223305","7f9642a5-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017254587","3337572",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1239_CER","MayoRNAseq","cerebellum","1239_CER.FCC7LB6ACXX_L7ICGTACG.r1.fastq.gz","15156712","8.2"
"8693749","1","7f96433f-7ab2-11e9-98fa-026b0a0ad230","syn8693749","1492054110568","2223305","7f96433f-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017256574","3337572",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1239_CER","MayoRNAseq","cerebellum","1239_CER.FCC7LB6ACXX_L7ICGTACG.r2.fastq.gz","15156720","8.2"
"8693770","1","7f964506-7ab2-11e9-98fa-026b0a0ad230","syn8693770","1492054267083","2223305","7f964506-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017260760","3337572",,"20","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1258_CER","MayoRNAseq","cerebellum","1258_CER.FCC7AFDACXX_L6IGGCTAC.r2.fastq.gz","15156726","7.3"
"8693789","1","7f9645a0-7ab2-11e9-98fa-026b0a0ad230","syn8693789","1492054436538","2223305","7f9645a0-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017263040","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1271_CER","MayoRNAseq","cerebellum","1271_CER.FCC7LB6ACXX_L4IACTGAT.r1.fastq.gz","15156730","7.9"
"8693792","1","7f96476a-7ab2-11e9-98fa-026b0a0ad230","syn8693792","1492054597886","2223305","7f96476a-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017267248","3337572",,"22","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","127_CER","MayoRNAseq","cerebellum","127_CER.FCC7E15ACXX_L5IACTTGA.r1.fastq.gz","15156733","5.7"
"8693793","1","7f964816-7ab2-11e9-98fa-026b0a0ad230","syn8693793","1492054761444","2223305","7f964816-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017271062","3337572",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1282_CER","MayoRNAseq","cerebellum","1282_CER.FCC7DRJACXX_L5IATCACG.r1.fastq.gz","15156734","8.5"
"8693812","1","7f964953-7ab2-11e9-98fa-026b0a0ad230","syn8693812","1492054933306","2223305","7f964953-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017272805","3337572",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1282_CER","MayoRNAseq","cerebellum","1282_CER.FCC7DRJACXX_L5IATCACG.r2.fastq.gz","15156740","8.5"
"8693829","1","7f964bba-7ab2-11e9-98fa-026b0a0ad230","syn8693829","1492055135523","2223305","7f964bba-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017275663","3337572",,"7","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1302_CER","MayoRNAseq","cerebellum","1302_CER.FCC7LB6ACXX_L2IGATCAG.r1.fastq.gz","15156745","9.5"
"8693864","1","7f964f04-7ab2-11e9-98fa-026b0a0ad230","syn8693864","1492055449563","2223305","7f964f04-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017285644","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","135_CER","MayoRNAseq","cerebellum","135_CER.FCC7LB6ACXX_L1IACTTGA.r1.fastq.gz","15156757","7.8"
"8693873","1","7f9650d2-7ab2-11e9-98fa-026b0a0ad230","syn8693873","1492055574152","2223305","7f9650d2-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017287508","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","135_CER","MayoRNAseq","cerebellum","135_CER.FCC7LB6ACXX_L1IACTTGA.r2.fastq.gz","15156761","7.8"
"8693905","1","7f965304-7ab2-11e9-98fa-026b0a0ad230","syn8693905","1492055753386","2223305","7f965304-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017296242","3337572",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","142_CER","MayoRNAseq","cerebellum","142_CER.FCC7L0WACXX_L8IACTGAT.r2.fastq.gz","15156770","9.2"
"8693944","1","7f9654df-7ab2-11e9-98fa-026b0a0ad230","syn8693944","1492055924341","2223305","7f9654df-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017302357","3337572",,"16","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","14552_CER","MayoRNAseq","cerebellum","14552_CER.FCC7KUNACXX_L8IGAGTGG.r1.fastq.gz","15156779","8.8"
"8693965","1","7f96557a-7ab2-11e9-98fa-026b0a0ad230","syn8693965","1492056074592","2223305","7f96557a-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017308058","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","14553_CER","MayoRNAseq","cerebellum","14553_CER.FCC7E15ACXX_L7ICGTACG.r2.fastq.gz","15156783","7.6"
"8693982","1","7f965616-7ab2-11e9-98fa-026b0a0ad230","syn8693982","1492056197215","2223305","7f965616-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017310047","3337572",,"4","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","149_CER","MayoRNAseq","cerebellum","149_CER.FCC7983ACXX_L6IGATCAG.r1.fastq.gz","15156787","8.8"
"8694003","1","7f9657e3-7ab2-11e9-98fa-026b0a0ad230","syn8694003","1492056331107","2223305","7f9657e3-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017312096","3337572",,"4","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","149_CER","MayoRNAseq","cerebellum","149_CER.FCC7983ACXX_L6IGATCAG.r2.fastq.gz","15156791","8.8"
"8694004","1","7f965878-7ab2-11e9-98fa-026b0a0ad230","syn8694004","1492056492579","2223305","7f965878-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017314599","3337572",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1919_CER","MayoRNAseq","cerebellum","1919_CER.FCC7983ACXX_L2ITAGCTT.r1.fastq.gz","15156793","9.2"
"8694016","1","7f96590e-7ab2-11e9-98fa-026b0a0ad230","syn8694016","1492056676716","2223305","7f96590e-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017316857","3337572",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1919_CER","MayoRNAseq","cerebellum","1919_CER.FCC7983ACXX_L2ITAGCTT.r2.fastq.gz","15156796","9.2"
"8694025","1","7f965b1e-7ab2-11e9-98fa-026b0a0ad230","syn8694025","1492056814933","2223305","7f965b1e-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017321348","3337572",,"14","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1923_CER","MayoRNAseq","cerebellum","1923_CER.FCC7983ACXX_L8IGAGTGG.r2.fastq.gz","15156800","7.4"
"8694043","1","7f965bc1-7ab2-11e9-98fa-026b0a0ad230","syn8694043","1492056994358","2223305","7f965bc1-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017333208","3337572",,"10","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1929_CER","MayoRNAseq","cerebellum","1929_CER.FCC7DJAACXX_L8IGAGTGG.r1.fastq.gz","15156803","8.6"
"8694062","1","7f965d92-7ab2-11e9-98fa-026b0a0ad230","syn8694062","1492057158060","2223305","7f965d92-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017335546","3337572",,"10","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1929_CER","MayoRNAseq","cerebellum","1929_CER.FCC7DJAACXX_L8IGAGTGG.r2.fastq.gz","15156809","8.6"
"8694072","1","7f965ec8-7ab2-11e9-98fa-026b0a0ad230","syn8694072","1492057295511","2223305","7f965ec8-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017347180","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1932_CER","MayoRNAseq","cerebellum","1932_CER.FCC7LB6ACXX_L2IGGCTAC.r1.fastq.gz","15156813","5.5"
"8694085","1","7f965f63-7ab2-11e9-98fa-026b0a0ad230","syn8694085","1492057537743","2223305","7f965f63-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017351672","3337572",,"38","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1933_CER","MayoRNAseq","cerebellum","1933_CER.FCC7KUNACXX_L1ITTAGGC.r1.fastq.gz","15156817","7.8"
"8694106","1","7f96612b-7ab2-11e9-98fa-026b0a0ad230","syn8694106","1492057689723","2223305","7f96612b-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017361335","3337572",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1935_CER","MayoRNAseq","cerebellum","1935_CER.FCC7L0WACXX_L3IGTTTCG.r1.fastq.gz","15156823","6.3"
"8694137","1","7f9661c2-7ab2-11e9-98fa-026b0a0ad230","syn8694137","1492057859704","2223305","7f9661c2-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017366596","3337572",,"12","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1936_CER","MayoRNAseq","cerebellum","1936_CER.FCC7KRCACXX_L1ITTAGGC.r1.fastq.gz","15156829","6.6"
"8694166","1","7f9662f8-7ab2-11e9-98fa-026b0a0ad230","syn8694166","1492058048925","2223305","7f9662f8-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017368927","3337572",,"12","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1936_CER","MayoRNAseq","cerebellum","1936_CER.FCC7KRCACXX_L1ITTAGGC.r2.fastq.gz","15156835","6.6"
"8694190","1","7f96642b-7ab2-11e9-98fa-026b0a0ad230","syn8694190","1492058184337","2223305","7f96642b-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017371684","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1937_CER","MayoRNAseq","cerebellum","1937_CER.FCC7BR1ACXX_L1IACTTGA.r1.fastq.gz","15156849","8.5"
"8694194","1","7f9664c1-7ab2-11e9-98fa-026b0a0ad230","syn8694194","1492058367947","2223305","7f9664c1-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017375696","3337572",,"19","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1938_CER","MayoRNAseq","cerebellum","1938_CER.FCC7KRCACXX_L2ITAGCTT.r1.fastq.gz","15156853","6.7"
"8694208","1","7f9665f0-7ab2-11e9-98fa-026b0a0ad230","syn8694208","1492058521072","2223305","7f9665f0-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017379455","3337572",,"14","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1940_CER","MayoRNAseq","cerebellum","1940_CER.FCC7KKVACXX_L7IGTTTCG.r1.fastq.gz","15156858","7.5"
"8694218","1","7f96671e-7ab2-11e9-98fa-026b0a0ad230","syn8694218","1492058655122","2223305","7f96671e-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017388724","3337572",,"20","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","1941_CER","MayoRNAseq","cerebellum","1941_CER.FCC7BR1ACXX_L3ICGTACG.r2.fastq.gz","15156862","7.6"
